,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-05-21,0.013409961685823646,0.0,,0.022757697456492698,0.028037383177569986,0.02459250786388334,0.008468052347959887,0.015301785208274188,0.022580645161290214,,0.01228501228501222,0.022900763358778553,0.0459634649381262,0.0,0.0,0.0,0.0,0.018121546961326063,0.026287553648068673,0.04325699745547085,0.00990099009900991,0.02659574468085113,0.00805214723926384,0.0,0.016957136128120665,0.013517969007583286,0.013217522658610203,0.040712468193384144,0.01754385964912286,0.012162162162162149,0.0,0.0,0.01591511936339529,0.047368421052631504,0.008226837060702819,0.03886925795053009,0.002456506376821377,0.011019283746556363,0.04081632653061229,0.0,0.03144300954519941,0.01672240802675584,0.00694444444444442,0.020754716981132182,0.008000000000000007,0.014598540145985384,0.02211302211302213,0.04347826086956519,0.026229508196721207,0.018617021276595702,0.022222222222222143,0.0,0.0,0.023255813953488413,0.0067502410800386325,0.01449275362318847,0.012474012474012364,0.09090909090909083
2020-05-22,0.022684310018903586,0.0,,0.014397905759162333,0.027272727272727337,0.02288584984649744,0.010687022900763399,0.015071169411108087,0.01577287066246047,,0.014563106796116498,0.021455223880596952,0.018591549295774668,0.0,0.0,0.0,0.025974025974025983,0.02344258736705007,0.01463669628855202,0.034146341463414664,0.004901960784313708,0.012953367875647714,0.014834537847090212,0.027397260273972712,0.0222325150532654,0.013012361743656387,0.005404398061870985,0.04034229828850866,0.02586206896551735,0.012016021361815676,0.0,0.0652173913043479,0.007832898172323688,0.025125628140703515,0.01156618870316084,0.027210884353741527,0.0024840550520308646,0.05585831062670299,0.019607843137254832,0.0,0.019052803483941227,0.009868421052631637,0.01379310344827589,0.028958718422674057,0.0,0.04136690647482011,0.007211538461538547,0.04166666666666674,0.006389776357827559,0.008485639686684143,0.010869565217391353,0.0,0.0,0.032727272727272716,0.005747126436781658,0.02857142857142847,0.01848049281314168,0.0
2020-05-23,0.014787430683918634,0.0,,0.0335483870967741,0.017699115044247815,0.019645293315143197,0.0022658610271903967,0.01044817156997535,0.0,,0.021531100478468845,0.01963470319634708,0.007743362831858391,0.0,0.0,0.0,0.0,0.01590668080593849,0.011849562081401421,0.05188679245283012,0.0,0.0,0.0,0.026666666666666616,0.016311735387403825,0.012202954399486154,0.012048192771084265,0.011750881316098694,0.03529411764705892,0.00923482849604218,0.0,0.0,0.002590673575129543,0.019607843137254832,0.007831466833738032,0.019867549668874274,0.005625502276989103,0.003870967741935516,0.0,0.0,0.044871794871794934,0.013029315960912058,0.0,0.020359281437125842,0.007936507936507908,0.069084628670121,0.014319809069212486,0.0,0.04444444444444451,0.005177993527508029,0.043010752688172005,0.0,0.0,0.020246478873239493,0.0,0.0,0.022177419354838745,0.0
2020-05-24,0.0036429872495447047,0.0,,0.0,0.008695652173912993,0.004281509232004321,0.0037678975131876236,0.004897959183673528,0.012422360248447228,,0.011709601873536313,0.0017913121361397,0.0027442371020856005,0.0,0.0,0.0,0.0,0.013778705636743105,0.006109979633401208,0.022421524663677195,0.0,0.0,0.008620689655172376,0.01298701298701288,0.015158270173874167,0.010786802030456899,0.001098901098901095,0.019744483159117365,0.014610389610389518,0.0039215686274509665,0.0,0.0,-0.018087855297157618,0.004807692307692291,0.004506954697334642,0.02922077922077926,0.003096696856686121,0.007712082262210762,0.019230769230769162,0.0,0.00664621676891608,0.0,0.006802721088435382,0.0046948356807512415,0.0,0.0,0.0235294117647058,0.0,0.02127659574468077,0.038634900193174504,0.0,0.0,0.0,0.010353753235547991,0.010476190476190528,0.0,0.00591715976331364,0.0
2020-05-25,0.02722323049001818,0.0,,0.0074906367041198685,0.008620689655172376,0.003996802557953538,0.0007507507507507061,0.013268345518548497,0.018404907975460016,,0.0185185185185186,0.00670540902995076,0.011494252873563315,0.0,0.0,0.0,0.0,0.00597199341021426,0.004048582995951344,0.0,0.009756097560975618,0.0,0.0,0.0,0.010979358805445871,0.006905210295040876,0.002378338821807491,0.013667425968109326,0.016000000000000014,0.006510416666666741,0.0,0.0,0.03684210526315779,0.004784688995215225,0.001083004564090606,0.009463722397476282,0.0041161825726141466,0.007653061224489832,0.018867924528301883,0.0,0.009141696292534363,0.006430868167202508,0.0,0.0019470404984422984,0.015748031496062964,0.0,0.011494252873563315,0.0,0.005952380952380931,0.0061996280223186595,0.010309278350515427,0.0,0.0,0.0315969257045261,0.008482563619227168,0.0,0.007843137254901933,0.0
2020-05-26,0.02473498233215543,0.0,,0.0037174721189590088,0.017094017094017033,0.013269639065817351,0.014253563390847601,0.007215392838054502,0.009036144578313143,,0.0,0.003108348134991168,0.025974025974025983,0.0,0.0,0.0,0.0,0.007778915046059431,0.010080645161290258,0.046052631578947345,0.01449275362318847,0.007672634271099765,0.0040876997398735515,0.012820512820512775,0.013466550825369294,0.00888403990024944,0.004927906552290473,0.020224719101123556,0.026771653543307128,0.009055627425614388,0.0625,0.0,0.0,0.01904761904761898,0.004095510393323565,0.015625,0.0008925914906277033,0.013924050632911467,0.0,0.0,0.007549068948162985,0.015974440894568787,0.0,0.003303536727555345,0.0,0.024232633279483107,0.013636363636363669,0.0,0.014792899408283988,0.010474430067775709,0.030612244897959107,0.0,0.0,0.023178807947019875,0.007476635514018781,0.0,0.005836575875486361,0.08333333333333326
2020-05-27,0.005172413793103514,0.0,,0.029629629629629672,0.008403361344537785,0.019905709795704496,0.029585798816567976,0.00902096046696732,0.02686567164179099,,0.011363636363636465,0.026560424966799445,0.019514767932489407,0.0,0.0,0.0,0.025316455696202445,0.03250050782043479,0.012974051896207595,0.0398322851153039,0.014285714285714235,0.015228426395939021,0.007772020725388629,0.025316455696202445,0.025289327046720933,0.011432102579947534,0.012350163458045849,0.037444933920704804,0.027607361963190247,-0.00512820512820511,0.0,0.04081632653061229,0.020304568527918843,0.0420560747663552,0.011466830845005438,0.012307692307692353,0.006143479984145772,0.0536828963795255,0.03703703703703698,0.0,0.020979020979021046,0.012578616352201255,0.0,0.01975595583962808,0.0,0.03312302839116721,0.04484304932735417,0.08000000000000007,0.029154518950437414,0.024390243902439046,0.03960396039603964,0.0,0.0,0.03640776699029136,0.01576994434137302,0.02777777777777768,0.042553191489361764,0.07692307692307687
2020-05-28,0.013722126929674117,0.0,,0.031175059952038398,0.04166666666666674,0.025423728813559254,0.02083333333333326,0.006047856955035513,0.0029069767441860517,,0.01797752808988773,0.019404915912031084,0.0206932229694774,0.0,0.0,0.0,0.012345679012345734,0.02026362384418645,0.01871921182266001,0.02016129032258074,0.0046948356807512415,0.022499999999999964,0.006610356224752145,0.03703703703703698,0.015050167224080369,0.014204979379868643,0.006817366343738751,0.03715498938428885,0.0343283582089553,0.01675257731958757,0.0,0.065359477124183,0.00995024875621886,0.04035874439461873,0.005706459712394363,0.01823708206686936,0.0006565557087518936,0.03791469194312791,0.017857142857142794,0.0,0.02641878669275921,0.009316770186335477,0.020270270270270174,0.02051282051282044,0.015503875968992276,0.03358778625954195,0.008583690987124415,0.0,0.008498583569405138,0.02083333333333326,0.00952380952380949,0.0185185185185186,0.0,0.04449648711943799,0.010045662100456543,0.0,0.020408163265306145,0.0714285714285714
2020-05-29,0.0321489001692048,0.0,,0.03023255813953485,0.05600000000000005,0.021036814425244188,0.010555946516537684,0.010977522216413904,0.03188405797101446,,0.015452538631346657,0.02072758037225042,0.007095793208312218,0.0,0.0,0.0,0.0,0.016197454685692225,0.02030947775628622,0.035573122529644285,0.004672897196261738,0.022004889975550057,0.009485589201021494,0.011904761904761862,0.01565074135090616,0.011746987951807286,0.006058446186742783,0.029682702149437024,0.024531024531024626,0.006337135614702172,0.0,0.006134969325153339,0.0,0.02586206896551735,0.009608110152821814,0.02686567164179099,0.0031493996456926077,0.04908675799086759,0.03508771929824572,0.0,0.01572926596758828,0.012307692307692353,0.0,0.0169365345244743,0.007633587786259444,0.02363367799113747,0.027659574468085202,0.09259259259259256,0.014044943820224809,0.004664723032069995,0.009433962264151052,0.0,0.0,0.014947683109117982,0.004520795660036159,0.0,0.032727272727272716,0.0
2020-05-30,0.013114754098360715,0.0,,0.020316027088036037,0.007575757575757569,0.01643365219524151,0.004874651810584885,0.011375387797311287,0.014044943820224809,,0.004347826086956497,0.014090343970161623,0.008555611474584834,0.0,0.0,0.0,0.0,0.011385199240986799,0.007109004739336511,0.013358778625954137,0.0,0.031100478468899517,0.006866642573184034,0.04705882352941182,0.01743714517437156,0.007442691277165903,0.010272759475735027,0.02982107355864816,0.018309859154929553,0.02267002518891692,0.0,0.03658536585365857,0.027093596059113212,0.0,0.007868115399025877,0.02034883720930236,0.002321930799921601,0.01088139281828071,0.016949152542372836,0.0,0.008446738620365934,0.015197568389057725,0.013245033112582849,0.013360175695461107,0.007575757575757569,0.025974025974025983,0.008281573498964745,0.05084745762711873,0.008310249307479145,0.026697620429483537,0.04672897196261672,0.0,0.0,0.008836524300441795,0.006300630063006407,0.013513513513513598,0.035211267605633756,0.06666666666666665
2020-05-31,0.01941747572815533,0.0,,0.0033185840707965486,0.0,0.006756756756756799,0.001386001386001423,0.008179959100204526,0.013850415512465464,,0.008658008658008587,0.001634654679198988,0.024451097804391253,0.0,0.0,0.0,0.0,0.011257035647279645,0.004235294117647115,0.007532956685499137,0.0,0.0,0.001794687724335997,0.0,0.009166998804304605,0.01152482269503552,0.004733520336605901,0.013513513513513598,0.015214384508990264,0.0024630541871921707,0.0,0.0,0.0,0.02941176470588225,0.005055762081784376,0.014245014245014342,0.001631374596234858,0.008611410118406937,0.016666666666666607,0.0,0.0027919962773383933,0.0,0.0,0.003250857865269907,0.022556390977443552,0.16033755274261607,0.014373716632443578,0.0,0.0,0.010740531373657491,0.008928571428571397,0.0,0.0,0.0036496350364962904,0.0,0.0,0.006802721088435382,0.0
2020-06-01,0.025396825396825307,0.0,,0.012127894156560126,0.0,0.010786193672099653,0.008996539792387459,0.006592292089249385,0.005464480874316946,,0.0042918454935623185,0.003671970624234966,0.019970774476375963,0.0,0.0,0.0,0.0,0.004081632653061273,0.004217432052483705,0.03738317757009346,0.009302325581395321,0.018561484918793614,0.0035829451809388235,0.0,0.00789889415481837,0.027607361963190247,0.004711219682428824,0.00952380952380949,0.006811989100817373,0.0012285012285011554,0.0,0.0,0.0,0.0,0.0021452877644621005,0.016853932584269593,0.004332388677155574,0.011739594450373536,0.0,0.0,0.024129930394431565,0.0,0.006535947712418277,0.0021602160216021016,0.0,0.0,0.012145748987854255,0.0,0.0,0.005033557046979942,0.0,0.0,0.0,0.012363636363636354,0.004472271914132353,0.01333333333333342,0.0050675675675675436,0.0625
2020-06-02,0.010835913312693402,0.0,,0.027233115468409563,0.022556390977443552,0.02086791557979617,0.010973936899862924,0.0005037783375314575,0.013586956521739024,,0.004273504273504258,0.028455284552845628,0.0038204393505252288,0.0,0.0,0.0,0.012195121951219523,0.02087952697708806,0.025198320111992523,0.0108108108108107,0.02304147465437789,0.006833712984054774,0.012138521956444048,0.05617977528089879,0.017633228840125303,0.007107320540156392,0.006425842306356344,0.020754716981132182,0.03788903924221931,0.012269938650306678,0.0,0.0,0.0,0.044897959183673564,0.003838488226175496,0.013812154696132506,0.0025298391281785015,0.01371308016877637,0.06557377049180335,0.0,0.023561395559583254,0.014970059880239583,0.01948051948051943,0.017962996227770756,0.014705882352941124,0.0,0.0020000000000000018,0.0,0.04670329670329676,0.02170283806343898,0.0,0.0,0.0,0.010775862068965525,0.00534283170080152,0.026315789473684292,0.020168067226890685,0.0
2020-06-03,0.0,0.0,,0.04241781548250256,0.044117647058823595,0.016027874564459976,0.013568521031207537,0.004279959718026083,0.00536193029490617,,0.006382978723404209,0.014229249011857625,0.009990485252140857,0.0,0.0,0.0,0.0,0.017375565610859622,0.004551661356395176,0.02317290552584672,0.018018018018018056,0.018099547511312153,0.012345679012345734,0.010638297872340496,0.016942626107046665,0.009456598447424192,0.0031061259706643973,0.013863216266173817,0.019556714471968606,0.0072727272727273196,0.0,0.0,0.033573141486810565,0.03515625,0.008162364879770623,0.021798365122615904,0.0017470074409575709,0.03954214360041619,0.01538461538461533,0.0,0.01814962372731288,0.005899705014749346,0.01273885350318471,0.013234515616728393,0.01449275362318847,0.0,0.03393213572854292,0.0,0.018372703412073532,0.016339869281045694,0.03539823008849563,0.0,0.0,0.014925373134328401,0.005314437555358653,0.0,0.014827018121911006,0.0
2020-06-04,0.0,0.0,,0.016276703967446515,0.06338028169014076,0.016003657978966634,0.012048192771084265,0.004512409125094097,0.029333333333333433,,0.0042283298097252064,0.01597817614964936,0.0122468205369759,0.0,0.0,0.0,0.0,0.02045899306173271,0.010874490258269143,0.015679442508710784,0.004424778761061843,0.01777777777777767,0.0045296167247386165,0.0,0.010223400227186596,0.006851230425055865,0.004472733528298578,0.026435733819507812,0.01534526854219953,0.002406738868832692,0.0,0.10000000000000009,-0.002320185614849146,0.030188679245283012,0.006929248723559489,0.021333333333333426,0.004166128407182557,0.00700700700700696,0.0,0.0,0.017391304347825987,0.008797653958944274,0.0,0.01567398119122254,0.0,0.0,0.013513513513513598,0.032258064516129004,0.03350515463917536,0.018220793140407254,0.0,0.0,0.0,0.011904761904761862,0.002643171806167466,0.012820512820512775,0.016233766233766156,0.0
2020-06-05,0.03522205206738138,0.0,,0.0160160160160161,0.0066225165562914245,0.019126912691269204,0.007936507936507908,0.007736461192912492,0.005181347150259086,,0.008421052631578885,0.020329881089374835,0.011633317822242972,0.0,0.0,0.0,0.0,0.010285913528591317,0.012102196324518255,0.0171526586620927,0.022026431718061623,0.017467248908296984,0.010058966354491883,0.03157894736842115,0.012743628185907019,0.004721566449104264,0.011988354170234583,0.02930728241563063,0.01133501259445846,0.008403361344537785,0.05882352941176472,0.0,0.013953488372093092,0.01831501831501825,0.005939876856211557,0.010443864229765065,0.0008683626539736089,0.008946322067594492,0.07575757575757569,0.0,0.007264957264957239,0.0029069767441860517,0.012578616352201255,0.011316872427983515,0.0071428571428571175,0.0,0.026666666666666616,0.0,0.0174563591022443,0.0189473684210526,0.02564102564102555,0.0,0.0,0.006228373702422241,0.009666080843585334,0.06329113924050622,0.011182108626198062,0.0
2020-06-06,0.019230769230769162,0.0,,0.02758620689655178,0.013157894736842035,0.017222344888496277,0.0019685039370078705,0.0042100049529469885,0.005154639175257714,,0.008350730688935215,0.010526315789473717,0.0018399264029438367,0.0,0.0,0.0,0.0,0.011906816220879968,0.015057573073516295,0.010118043844856706,0.004310344827586299,0.008583690987124415,0.0044642857142858094,0.0,0.014063656550703074,0.00746371803731849,0.0011846336097478538,0.018981880931837836,0.00996264009962644,0.00952380952380949,0.0,0.0,0.002293577981651307,0.017985611510791477,0.004176568013249726,0.012919896640826822,0.0006748071979434389,0.012807881773398977,0.014084507042253502,0.0,0.0063640220619431975,0.005797101449275255,0.0,0.005595116988809767,0.007092198581560183,0.05696969696969689,0.011131725417439675,0.015625,0.022058823529411686,0.010847107438016534,0.008333333333333304,0.0,0.0,0.004814305364511773,0.003481288076588429,0.0,0.018957345971563955,0.0
2020-06-07,0.004354136429608024,0.0,,0.007670182166826356,0.0,0.005426524853483938,0.0,0.003945745992601779,0.02051282051282044,,0.012422360248447228,0.0044642857142858094,0.0009182736455464191,0.0,0.0,0.0,0.0,0.006821282401091366,0.004799301919720778,0.01001669449081799,0.0,0.0,0.003760683760683836,0.010204081632652962,0.003284671532846728,0.0037042118260393053,0.0018593644354294447,0.013547840812870415,0.007398273736128225,0.002358490566037652,0.0,0.0,0.0022883295194509046,0.010600706713780994,0.005091430620294046,0.010204081632652962,0.002729520567740229,0.0038910505836575737,0.0,0.0,0.00295109612141653,0.0028818443804035088,0.012422360248447228,0.002023267577137,0.0,0.0,0.0018348623853210455,0.0,0.0023980815347721673,0.004598875830352567,0.0,0.0,0.0,0.007529089664613187,0.003469210754553309,0.0,0.0031007751937983663,0.0
2020-06-08,0.037572254335260125,0.0,,0.0019029495718363432,0.006493506493506551,0.00539723661485314,0.010478061558611751,0.0031933185949397647,0.0,,0.004089979550102152,0.004444444444444473,0.012844036697247763,0.0,0.0,0.0,0.0,0.003387533875338855,0.005644811115935733,0.01983471074380172,0.012875536480686733,0.004255319148936065,0.0027247956403269047,0.0,0.009821753364859909,0.0050574084199015434,0.002530791294077961,0.009189640768588081,0.02447980416156681,0.004705882352941115,0.0,0.005347593582887722,0.009132420091324311,0.0,0.0027825342465752634,0.010101010101010166,0.001953500288221388,0.008720930232558155,0.0,0.0,0.011349306431273742,0.0,0.006134969325153339,0.001682651859330253,0.0,0.0,0.020146520146520075,0.0,0.0071770334928229484,0.007121057985757906,0.024793388429751984,0.0,0.0,0.0033967391304348116,0.0034572169403630504,0.0,-0.0015455950540957941,0.0
2020-06-09,0.01532033426183843,0.10000000000000009,,0.021842355175688555,0.03870967741935494,0.018896285162121496,0.006480881399870464,0.0031831537708129076,0.03015075376884413,,0.008146639511201537,0.01954277286135686,0.03487318840579712,0.0,0.0,0.0,0.024096385542168752,0.015867656988521217,0.00993091537132984,0.014586709886547755,0.004237288135593209,0.010593220338983134,0.004415760869565188,0.010101010101010166,0.012608069164265157,0.007479940160478815,0.0015146415348368247,0.01655629139072845,0.01194743130227005,0.00936768149882905,0.0,0.005319148936170137,0.009049773755656076,0.0,0.006616862326574102,0.010000000000000009,0.0012784862722536872,0.025936599423631135,0.0,0.0,0.007065669160432275,0.01724137931034475,0.030487804878048808,0.010246934318830947,0.0,0.0,0.019748653500897717,0.04615384615384621,0.03325415676959631,0.010101010101010166,0.024193548387096753,0.0,0.0,0.012863913337846977,0.012919896640826822,0.0,0.023219814241486114,0.0
2020-06-10,0.020576131687242816,0.0,,0.02323420074349447,0.024844720496894457,0.022971548998946156,0.012234385061171915,0.005613863802782504,0.007317073170731714,,0.008080808080808133,0.013019891500904102,0.01925601750547057,0.0,0.0,0.0,0.0,0.012794948487869773,0.0068405301410858765,0.007987220447284393,0.012658227848101333,0.01467505241090139,0.003719986472776382,0.0,0.011739594450373536,0.006209503239740899,0.0001680389850444719,0.03175895765472303,0.024793388429751984,0.0034802784222738303,0.0,0.010582010582010692,0.006726457399103047,0.0524475524475525,0.0053717839977383,0.014851485148514865,0.002011044785648064,0.020599250936329527,0.01388888888888884,0.0,0.014857614527445273,0.005649717514124353,0.0,0.007981376787495886,0.007042253521126751,0.0,0.012323943661971759,0.014705882352941124,0.0045977011494253706,0.01849999999999996,0.007874015748031482,0.0,0.0,0.012032085561497263,0.0,0.011904761904761862,0.015128593040847127,0.05882352941176472
2020-06-11,0.014784946236559238,0.0,,0.030881017257039067,0.036363636363636376,0.016481252575195615,0.006361323155216203,0.006310679611650549,0.002421307506053294,,0.006012024048096087,0.01677972152802565,0.01975096607986271,0.0,0.0,0.0,0.0,0.014766201804758072,0.010615711252653925,0.014263074484944571,0.012499999999999956,0.018595041322314154,0.006401617250673786,0.0,0.010900140646976197,0.005097933995170445,0.005544354838709742,0.010260457774269982,0.0,0.0,0.0,0.10994764397905765,0.022271714922049046,0.023255813953488413,0.004710348706411738,0.024390243902439046,0.00044600191143673307,0.014678899082568808,0.013698630136986356,0.0,0.013420089467263141,0.00561797752808979,0.01183431952662728,0.008413064995051123,0.006993006993007089,0.0,0.022608695652173827,0.05797101449275366,0.009153318077803174,0.015218458517427536,0.0234375,0.0,0.0,0.003963011889035695,0.015306122448979664,0.0117647058823529,0.016393442622950838,0.0
2020-06-12,0.018543046357615944,0.09090909090909083,,0.018502202643171817,0.029239766081871288,0.008917713822456319,0.0,0.003135552339604386,0.0,,0.007968127490039834,0.010182584269663009,0.018105263157894846,0.0,0.0,0.0,0.0235294117647058,0.01212611156022625,0.006722689075630228,0.006250000000000089,0.0,0.008113590263691739,0.003013056578506923,0.0,0.008695652173912993,0.006139882541377428,0.0008354218880535225,0.01953125,0.01497695852534564,0.018497109826589586,0.0,0.014150943396226356,0.004357298474945592,0.022727272727272707,0.0034987054789727967,0.0,0.00477646159724876,0.013562386980108476,0.0,0.0,0.007223113964687,0.005586592178770999,0.011695906432748648,0.008015704236872256,0.01388888888888884,0.0,0.008503401360544283,0.013698630136986356,0.05668934240362811,0.015473887814313247,0.06106870229007644,0.0,0.0,0.009210526315789558,0.008375209380234505,0.023255813953488413,0.01026392961876832,0.0
2020-06-13,0.005201560468140354,0.0,,0.028546712802768104,0.005681818181818121,0.019686621132985138,0.009481668773704266,0.0064919451791296545,0.012077294685990392,,0.009881422924901129,0.016684045881126153,0.011993382961124954,0.0,0.0,0.0,0.0,0.004632587859424886,0.007095158597662854,0.009316770186335477,0.008230452674897082,0.004024144869215318,0.002670226969292422,0.0,0.008965517241379395,0.005041124966834731,0.003839732888146985,0.006896551724137945,0.009080590238365494,0.006810442678774065,0.0,0.0,0.002169197396963085,0.00952380952380949,0.009413569486088846,0.026190476190476097,0.0004436838435697421,0.00535236396074934,0.0,0.0,0.018326693227091573,-0.002777777777777768,0.0,0.007951963648166194,0.0,0.012614678899082632,0.010118043844856706,0.013513513513513598,0.012875536480686733,0.011904761904761862,0.0,0.0,0.0,0.0045632333767926525,0.007475083056478482,0.0,0.002902757619738683,0.0
2020-06-14,0.0,0.0,,0.001682085786375076,0.011299435028248483,0.004531126871552438,0.0006261740763933155,0.003583373148590585,0.007159904534606243,,0.007827788649706457,0.002051282051282133,0.001634654679198988,0.0,0.0,0.0,0.0,0.0030211480362538623,0.003729796933278129,0.003076923076922977,0.0,0.0,0.0033288948069241098,0.0,0.004442925495557137,0.006335797254487963,0.0004989190088142692,0.011415525114155223,0.0022497187851517886,0.0022547914317925244,0.05555555555555558,0.0,0.0021645021645022577,0.0062893081761006275,0.002694114396242009,0.009280742459396807,0.0008552965027877057,0.004436557231588312,0.0,0.0,0.0011737089201877549,0.0,0.01734104046242768,0.0006440186765415135,0.006849315068493178,0.0,0.0016694490818029983,0.0,0.004237288135593209,0.010352941176470676,0.0,0.0,0.0,0.0032446463335495945,0.0032976092333059093,0.0,0.0014471780028944004,0.0
2020-06-15,0.001293661060802087,0.0,,0.010075566750629816,0.016759776536312776,0.0029417532849578265,0.004380475594493172,0.0007141156867411791,0.0023696682464455776,,0.0,0.0023882633913339113,0.01754385964912286,0.0,0.0,0.0,0.0,0.0028535193405199166,0.004541701073492943,0.009202453987730008,0.004081632653061273,0.012024048096192397,0.0013271400132714994,0.010000000000000009,0.002722014290575059,0.0030167890870933523,0.0003324468085106336,0.004514672686230181,0.004489337822671136,0.0022497187851517886,0.0,0.023255813953488413,0.004319654427645814,0.0,0.003444712366517333,0.011494252873563315,0.0010444690615603047,0.007067137809187329,0.0,0.0,0.006252442360296984,0.0,0.022727272727272707,0.004505229283990442,0.0,0.0,0.0033333333333334103,0.0,0.016877637130801704,0.007452258965999103,0.02877697841726623,0.0,0.0,0.0038809831824062613,0.0024650780608053147,0.0,0.0028901734104045396,0.0
2020-06-16,0.01421188630490966,0.0,,0.020781379883624274,0.03296703296703307,0.016816581931951458,0.007476635514018781,0.0014272121788772019,0.0023640661938533203,,0.009708737864077666,0.01872021783526212,0.014033680834001583,0.0,0.0,0.0,0.011494252873563315,0.011381599747075644,0.005754212905877409,0.010638297872340496,0.0,0.0,0.007952286282306265,0.0,0.01187648456057011,0.0023538642604943316,0.002658690594881996,0.006741573033707926,0.022346368715083775,0.004489337822671136,0.0,0.050000000000000044,0.004301075268817289,0.018750000000000044,0.005904565739787149,0.015909090909090873,0.0015808777033008425,0.025438596491228038,0.0,0.0,0.009320388349514541,0.011142061281337101,0.011111111111111072,0.005285920230658325,0.0,0.0,0.008305647840531671,0.026666666666666616,0.022821576763485396,0.023116042533518177,0.013986013986013957,0.0,0.0,0.011597938144329856,0.00901639344262306,0.0,0.012968299711815456,0.0
2020-06-17,0.006369426751592355,0.0,,0.017100977198696965,0.0478723404255319,0.013653846153846239,0.008658008658008587,0.002137767220902642,0.004716981132075526,,0.005769230769230749,0.008352823254260011,0.01818900751285102,0.0,0.0,0.0,0.0,0.013597999374804548,0.011442582754393138,0.015037593984962516,0.004065040650406582,0.025742574257425765,0.006574621959237303,0.00990099009900991,0.0046948356807512415,0.009001956947162437,0.00033145508783549715,0.009672619047619069,0.025136612021857907,0.02122905027932953,0.05263157894736836,0.01298701298701288,0.012847965738758127,0.012269938650306678,0.002934953245512295,0.01118568232662187,0.0005682176905108527,0.010265183917878451,0.0,0.0,0.00461716044632543,0.0027548209366390353,0.005494505494505475,0.006851497769279735,0.0,0.0,0.016474464579901094,0.01298701298701288,0.010141987829614507,0.018526886579304014,0.02758620689655178,0.0,0.0,0.008280254777070173,-0.004061738424045447,0.0,0.014224751066856278,0.0
2020-06-18,0.025316455696202445,0.0,,0.027221777421937654,0.055837563451776706,0.015936254980079667,0.0042918454935623185,0.0016591609386109596,0.011737089201877993,,0.007648183556405286,0.014247846255798446,0.011650485436893288,0.0,0.0,0.0,0.011363636363636465,0.008018504240555169,0.006464646464646506,0.007407407407407307,0.0161943319838056,0.0038610038610038533,0.0,0.0,0.006675567423231055,0.004654771140419012,0.0041418157720345405,0.014001473839351464,0.0,0.03938730853391692,0.0,0.02136752136752129,0.0042283298097252064,0.003030303030302939,0.002381924595072915,0.008849557522123908,0.001009591115598285,0.00592718035563089,0.013513513513513598,0.0,0.008425890463424013,0.005494505494505475,0.021857923497267784,0.0066466213008387065,0.0,0.0022650056625141968,0.006482982171799101,0.0,0.02008032128514059,0.01996450754214729,0.020134228187919545,0.018181818181818077,0.0,0.0018951358180669953,0.015497553017944643,0.0,0.008415147265077083,0.0
2020-06-19,0.014814814814814836,0.0,,0.029618082618862118,0.028846153846153744,0.013258636788048506,0.0030525030525030417,0.002839564600094713,0.004640371229698292,,0.005692599620493288,0.014047696831100964,0.011900191938579718,0.0,0.0,0.0,0.0,0.006577940951506767,0.010036130068245663,0.0014705882352941124,0.007968127490039834,0.0038461538461538325,0.007184846505551956,0.0,0.004641909814323553,0.0038610038610038533,0.0009899356541824833,0.012354651162790775,0.0,0.013684210526315743,0.0,0.02092050209205021,0.008421052631578885,0.01812688821752273,0.0022404779686333587,0.01754385964912286,0.0005988401412002631,0.011784511784511675,0.01333333333333342,0.0,0.012913026965438723,0.002732240437158362,0.005347593582887722,0.005973903474296494,0.0,0.01016949152542379,0.02898550724637672,0.03846153846153855,0.013779527559055094,0.012614180078294845,0.019736842105263053,0.0,0.0,0.010088272383354413,0.008032128514056325,0.0,0.015299026425591,0.11111111111111116
2020-06-20,0.019464720194647178,0.0,,0.018925056775170424,0.04672897196261672,0.01253225211942488,0.002434570906877598,0.0030674846625766694,0.002309468822170979,,0.0018867924528302993,0.012886597938144284,0.0022761760242793194,0.0,0.0,0.0,0.0,0.006838905775075954,0.007949125596184325,0.0,0.011857707509881354,0.003831417624521105,0.006485084306095956,0.0,0.007260726072607193,0.0035897435897436214,0.003296522169111693,0.007896625987078298,0.0,0.010384215991692702,0.0,0.0,0.014613778705636848,0.005934718100890191,0.001558054464164682,0.004310344827586299,0.002204932749551247,0.010815307820299491,0.0,0.0,0.011248593925759387,0.0027247956403269047,0.005319148936170137,0.0031254883575557724,0.0,0.015659955257270708,0.00782472613458518,0.0,0.01747572815533971,0.011597938144329856,0.0,0.0,0.0,0.003121098626716501,0.007968127490039834,0.0,0.019178082191780854,0.0
